game_name	relise_year	func_name	ext_list	script_name	com1	com2
StreetFighter X Tekken	Page not found!	_QuickBMS		\data\scripts\street_fighter_x_tekken.bms		
Stride		_Unreal4	0xFFFA5619781AE847A55BF2B05B3F916801DC6A4D515BF84B9EC3F4D6EB05D8C2			
Strider	Page not found!	_QuickBMS		\data\scripts\strider.bms		
Strife		_GAUP	WAD Files (*.WAD)|			
Strife	1996	_idTech				
Strife: Quest of the Sigil 	1996	_idTech				
Strike Fighters 2	2008	_QuickBMS		\data\scripts\strikefighters2.bms		
Strimko	2010	_QuickBMS	PFP File (*.pfp)|	\data\scripts\strimko.bms		
Strip Dance	Page not found!	_QuickBMS		\data\scripts\xaya.bms		
Strong Bad: Episode 1 - Homestar Ruiner       	2008	_TellTale	17			
Strong Bad: Episode 2 - Strong Badia the Free     	2008	_TellTale	18			
Strong Bad: Episode 3 - Baddest of the Bands     	2008	_TellTale	19			
Strong Bad: Episode 4 - Daneresque 3       	2008	_TellTale	20			
Strong Bad: Episode 5 - 8-Bit Is Enough      	2008	_TellTale	21			
Studio e.go! games	Page not found!	_QuickBMS	#Note: move to engines menu	\data\scripts\studio_ego.bms		
Stuntman Ignition	Page not found!	_QuickBMS		\data\scripts\stuntman_ignition_mbk.bms		
StuntMANIA!Jnr	Page not found!	_QuickBMS		\data\scripts\stuntmania.bms		
Sublunar	2020	_Godot				
Submarine Titans	2000	_QuickBMS		\data\scripts\submarine_titans.bms		
Substance (PS2/XBOX)	Page not found!	_QuickBMS		\data\scripts\mgs2_dat.bms		
Subverse	2021	_Unreal4	0xB6B0763265C2365D4B035EC46936005D018FB4FE3427C3BC51BFDE1EDCBE6C95			
Sudden Attack	2004	_LithTech				
Sudden Strike		_GAUP	SUE Files (*.SUE)|			
Sudden Strike 2 (RUS)	2002	_QuickBMS		\data\scripts\RUS.bms		
Sudden Strike 3		_ZIP				
Sudeki	2004	_QuickBMS		\data\scripts\sudeki.bms		
Sudokuki		_ZIP				
Suikoden V	Page not found!	_QuickBMS	(BTL_BG000_000.ROM)|	\data\scripts\suikoden_rom.bms		
Summer Resort Mogul	Page not found!	_QuickBMS		\data\scripts\summer_resort.bms		
Sumoman	2017	_Unigene				
Sumy Shelltris - ICEBLOCKS 1	2021	_Godot				
Sumy Shelltris - ICEBLOCKS 2	2021	_Godot				
Sun Girls	2020	_Godot				
Sunset Shapes	2020	_Godot				
Sunset Studio	Page not found!	_QuickBMS		\data\scripts\sunset_studio.bms		
Sunshine Acres	Page not found!	_QuickBMS		\data\scripts\sunshine_acres.bms		
Sunshine Manor	2021	_Construct				
Super 3D Noah's Ark	1994	_idTech				
Super Bubble Pop 	2001	_LithTech				
Super Chains	2019	_ZIP	Love2D Engine Files (*.love; *.exe)|			
Super Destronaut	2016	_Construct				
Super Laser Racer	2009	_QuickBMS		\data\scripts\super_laser_racer.bms		
Super People (alpha)		_Unreal4	0xD1F7F5DE8B3D9459D743D9307ED6D032F66B31FD6D8C8F2BC37BC7ABA60B67A4			
Super Plexis	2021	_Godot				
Super Puzzle Fighter II Turbo - HD Remix (XBLA)	Page not found!	_QuickBMS	FPG File (*.fpg)|	\data\scripts\flog_engine.bms		
Super Robot	Page not found!	_QuickBMS		\data\scripts\super_robot.bms		
Super Robot Taisen	Page not found!	_QuickBMS		\data\scripts\super_robot_taisen.bms		
Super Robot Taisen OG Infinite Battle	Page not found!	_QuickBMS		\data\scripts\seal_eater_fpk.bms		
Super Smash Bros. Brawl	2008	_QuickBMS		\data\scripts\super_smash_bros.bms		
Super Smash Bros. Crusade	Page not found!	_QuickBMS		\data\scripts\super_smash_bros_crusade.bms		
Super Squad 	2021	_Unreal4	0x237E6049F6F016AF0FC84D809150AA4899FF8D6C550F5E11DA81F11E47563391			
Super Street Fighter 2 HD	Page not found!	_QuickBMS		\data\scripts\ssf2hd_30gf.bms		
Super Street Fighter IV 3D Edition	2011	_MTFramework				
Super String		_Unreal4	0x9FD17D3D8320A66041074B688870C9979B4CE78A1E3B0EA305FB58CA70AA5CE0			
Super Vili	2021	_Godot				
Super Web Kittens: Act I	2019	_Construct				
Supercan	2011	_QuickBMS	Gamestudio WRS File (*.wrs)|	\data\scripts\gamestudio.bms		
Süpercan	2010	_QuickBMS	Gamestudio WRS File (*.wrs)|	\data\scripts\gamestudio.bms		
SuperGranny 4	Page not found!	_QuickBMS		\data\scripts\sandlot_boo.bms		
SuperGranny Winter Wonderland	Page not found!	_QuickBMS		\data\scripts\sandlot_acdc.bms		
Superior Save	Page not found!	_QuickBMS		\data\scripts\cakeshop.bms		
SuperLuminauts	2017	_ZIP	Love2D Engine Files (*.love; *.exe)|			
Supernova		_OtherPRG	ORC\ORK File (*.orc;*.ork)|	orkdec.exe		FolderName
Superposition	2016	_Unigene				
Supplice	2021	_idTech				
Supreme Commander		_ZIP				
Survarium	2022	_QuickBMS		\data\scripts\survarium.bms		
Survivalist	2014	_QuickBMS		\data\scripts\survivalist.bms		
Sven Bomwollen DL		_GAUP	DAT Files (*.DAT)|			
Sven MUDGE	Page not found!	_QuickBMS		\data\scripts\mudge.bms		
SVGA Air Warrior	Page not found!	_QuickBMS		\data\scripts\svga_air_warrior.bms		
Swallow The Blue	2020	_Construct				
Swallow The Blue Remastered	2021	_Construct				
Swap! Swap! Swap!	2018	_Godot				
Swarm	1998	_ZIP	dat file (*.dat)|			
Swarming Planet	2021	_Godot				
Sweet Love	2020	_Godot				
Swept the world/横扫天下	Page not found!	_QuickBMS		\data\scripts\lygame.bms		
Swing Lord	2020	_Godot				
Swingworm	Page not found!	_QuickBMS	paq file (*.paq)|	\data\scripts\10tons.bms		
Switch Galaxy Ultra	2014	_QuickBMS		\data\scripts\switch_galaxy.bms		
Switchball	2007	_QuickBMS		\data\scripts\switchball.bms		
Sword Art Online: Fatal Bullet	2018	_Unreal4	0x68363747726A583261474D67724151654E776639566D435962743530796C4A46			
Sword Game	2020	_Godot				
Sword of the Stars		_ZIP				
Sword Slinger	2020	_Godot				
Swordsman Love 2: Sword Song		_Unreal4	0x586C304B46326C66354F4B38616F566C74444758386D485259583943474C4B66			
Syberia		_GAUP	CMO, NMO; Files (*.CMO; *.NMO;)|			
Syberia 2		_GAUP	NMO, SYB Files (*.NMO; *.SYB)|			
Syberia 2 (Android) (OBB)	2004	_QuickBMS		\data\scripts\syberia2_obb.bms		
Syndicates of Arkon MMORPG	2010	_Unigene				
Synergy	2008	_Source				
System Shock 2		_ZIP				
System Shock Remastered (demo)		_Unreal4	0xA7628FFD62C258B1CC5D3D27AE7238B2A39C2DB54CC77CCFFC006BF18B82D9EE			
System Shock: Enhanced Edition 	2015	_ZIP	KPF Files (*,kpf)|			
T^2.5	2021	_Godot				
Taco Bell: Tasty Temple Challenge	2000	_QuickBMS	Gamestudio WRS File (*.wrs)|	\data\scripts\gamestudio.bms		
Taco Tom 2	2018	_Construct				
Tactical Intervention	2013	_Source				
Taikou Risshiden V	Page not found!	_QuickBMS		\data\scripts\taikou_risshiden_v.bms		
Tak 3: The Great Juju Challenge (HOG)	Page not found!	_QuickBMS	hog file (*.hog)|	\data\scripts\HOG_2.bms		
Take No Prisoners	1997	_QuickBMS		\data\scripts\take_no_prisoners.bms		
Take On Helicopters	2011	_QuickBMS	PBO File (*.pbo)|	\data\scripts\pbo.bms		
Talent Dare: Music	Page not found!	_QuickBMS	paq file (*.paq)|	\data\scripts\10tons.bms		
Tales from the Borderlands    	2014	_TellTale	56			
Tales From The Dragon Mountain The Strix	Page not found!	_QuickBMS	bfg file (*.bfg)|	\data\scripts\bigfishgames81.bms		
Tales of Arise		_Unreal4	0x61FC71A1376A29598393E2BFB976B275705F460E29399CFD1F9C060C8CD6CE40			
Tales Of Berseria	2016	_QuickBMS		\data\scripts\tales_of_berseria.bms		
Tales of Hearts	Page not found!	_QuickBMS		\data\scripts\tales_of_hearts.bms		
Tales of Monkey Island 101:00:00 Launch of the Screaming Narwhal    	2009	_TellTale	24			
Tales of Monkey Island 102:00:00 The Siege of Spinner Cay    	2009	_TellTale	26			
Tales of Monkey Island 103:00:00 Lair of the Leviathan     	2009	_TellTale	27			
Tales of Monkey Island 104:00:00 The Trial and Execution of Guybrush Threepwood  	2009	_TellTale	29			
Tales of Monkey Island 105:00:00 Rise of the Pirate God    	2009	_TellTale	31			
Tales of the Abyss	Page not found!	_QuickBMS		\data\scripts\tales_of_xillia.bms		
Tales of Xillia	2011	_QuickBMS		\data\scripts\tales_of_xillia.bms		
Tales of Zestiria	2015	_QuickBMS		\data\scripts\tales_of_xillia.bms		
TalesWeaver (DAT)	Page not found!	_QuickBMS		\data\scripts\talesweaver.bms		
Talisman	2003	_QuickBMS	DZIP archives(*.dz)|	\data\scripts\vector.bms		
Talisman: Prologue	2012	_QuickBMS		\data\scripts\talisman_prologue.bms		
TallTale Arch (TTARCH)	Page not found!	_QuickBMS	TTARCH File (*.ttarch)|	\data\scripts\ttarch.bms		
Tank Ball	2020	_Godot				
Tanks Evolution	дата	_QuickBMS		\data\scripts\tanks_evolution.bms		
Tao Feng: Fist of the Lotus	2003	_QuickBMS		\data\scripts\taofeng.bms		
Targem games	Page not found!	_QuickBMS		\data\scripts\clutch.bms		
Tarim: Guardians	2017	_Construct				
Taz: Wanted	2002	_QuickBMS		\data\scripts\blitz_games.bms		
Team Factor		_ZIP				
Team Fortress 2	2007	_Source				
Team Fortress 2008	2008	_Source				
Team Fortress Classic	1999	_Source				
Team Ico	Page not found!	_QuickBMS		\data\scripts\teamico.bms		
TechBeat Heart	2021	_Godot				
Technomage	Page not found!	_QuickBMS		\data\scripts\technomage.bms		
Teenage Mutant Ninja Turtles		_GAUP	AFS Files (*.AFS)|			
Teenage Mutant Ninja Turtles (2013)	2014	_QuickBMS	(bank.bin)|	\data\scripts\tmnt_bank_bin.bms		
Teenage Mutant Ninja Turtles: Danger of the Ooze (VOL)	2014	_QuickBMS		\data\scripts\tmnt_danger_ooze.bms		
Tekken 2	1995	_QuickBMS		\data\scripts\tekken2_bns.bms		
Tekken 6	Page not found!	_QuickBMS		\data\scripts\tekken6.bms		
Tekken Tag Tournament (PS2)	2000	_QuickBMS		\data\scripts\ttt.bms		
Telltale Texas Hold'em          	2005	_TellTale	3			
Tenacious	2019	_Godot				
Tencent Games	Page not found!	_QuickBMS		\data\scripts\dzs_qq.bms		
Tenchu	Page not found!	_QuickBMS	VOL File (*.vol)|	\data\scripts\tenchu_vol.bms		
Tenchu Shadow Assassins (PSP)	Page not found!	_QuickBMS	ARC File (*.arc)|	\data\scripts\tenchu_psp_arc.bms		
Tenerezza	Page not found!	_QuickBMS		\data\scripts\tenerezza.bms		
Tennis in the Face	Page not found!	_QuickBMS	paq file (*.paq)|	\data\scripts\10tons.bms		
Terminal Machine	2006	_QuickBMS	Gamestudio WRS File (*.wrs)|	\data\scripts\gamestudio.bms		
Terminal Velocity		_GAUP	POD Files (*.POD)|			
Terminator 3	2003	_ZIP				
Terminator Salvation	2009	_QuickBMS	bundle file (*.bundle)|	\data\scripts\bundle.bms		
Terminator, The (EXE)	1990	_ZIP				
Terminator: Future Shock 	1995	_Bethesda				
Terminator: Rampage	1993	_Bethesda				
Terraforming Earth	2020	_ZIP	Love2D Engine Files (*.love; *.exe)|			
Terraria	2011	_QuickBMS	XNB Files (*.xnb)|	\data\scripts\xnb.bms		
Terrawars: New York Invasion	2006	_LithTech				
Terrorist Takedown	2004	_QuickBMS	dpk file (*.dpk)|	\data\scripts\DPK_DPK4.bms		
Terrorist Takedown 2 	2008	_LithTech				
Terrorist Takedown 3 	2010	_LithTech				
Terrorist Takedown: Covert Operations		_ZIP				
Test Drive 5		_ZIP				
Test Drive 6		_ZIP				
Test Drive Eve of Destruction	Page not found!	_QuickBMS		\data\scripts\testdrive_eve_destruction.bms		
Test Drive Eve of Destruction (Xbox)	Page not found!	_QuickBMS		\data\scripts\testdriveevo.bms		
Test Drive Off-Road 3	Page not found!	_QuickBMS		\data\scripts\testdrive_offroad_3.bms		
Test Drive Unlimited		_GAUP	BNK Files (*.BNK)|			
Test Drive: Ferrari Racing Legends (BFF)	2012	_QuickBMS		\data\scripts\nfsshift.bms		
Tetris (PS3/PSN)	Page not found!	_QuickBMS	PAK File (*.pak)|	\data\scripts\tongas.bms		
Tetris Effect		_Unreal4	0x0635D5F4B20E2CF1708524223DB7F1C77E7C49C556C5B875A90132E88E91F734			
Tetrix 3D	2021	_Godot				
Tex Atomic's Big Bot Battles 	2001	_LithTech				
Textreme 2	2021	_Godot				
Thanatos	Page not found!	_QuickBMS	(DB.PAC)|	\data\scripts\thanatos_pac.bms		
Thandor	дата	_QuickBMS		\data\scripts\thandor.bms		
The 7th Circle	2018	_Construct				
The Adventure of NAYU	2021	_Godot				
The Apogee Throwback Pack	2013	_idTech				
The Ascent	2021	_Unreal4	0x6ACFF951D1952506773848807330084450575701A559916E1368F7620BD4B496			
The Bard's Tale		_GAUP	LMP Files (*.LMP)|			
The Bard's Tale IV: Barrows Deep		_Unreal4	0x3837413131443231303941393635363539304533333831463641343337363946			
The Basilisk	2018	_Construct				
The Beginner's Guide	2015	_Source				
The Blackout Club	2019	_Unreal4	0x488ABADE5D498BBD70F6619F0D4F694AAFA1E8C0F6E9F2BC6F054650614619AE			
The Cursed Forest	2015	_CryEngine				
The Deletion	2015	_Construct				
The Dis-United States Of America	2019	_Godot				
The Dope Game	2016	_Godot				
The Elder Scrolls 2: Daggerfall	1994	_Bethesda				
The Elder Scrolls Adventures: Redguard	1998	_Bethesda				
The Elder Scrolls I Arena	1993	_Bethesda				
The Elder Scrolls III: Morrowind	2002	_Bethesda				
The Elder Scrolls III: Morrowind (cel\top create)	2002	_CelTop				
The Elder Scrolls IV: Oblivion	2007	_Bethesda				
The Elder Scrolls Online	2014	_Bethesda				
The Elder Scrolls V: Skyrim LE\SE\AE	2011	_Bethesda				
The Evil Within	2014	_idTech				
The Evil Within 2	2017	_idTech				
The Exit		_Unreal4	0xCC905E9CDC5C151D093CFB91631C09486421BA6EA3E72DA8959F49BC479C9AEA			
THE FANGS HUNTRESS	2021	_idTech				
The Forestale	2019	_idTech				
The Forgotten Ones	2014	_Source				
The Forgotten Sprites	2018	_idTech				
The Geology Game	2018	_Godot				
The Great Pickle Adventure	2021	_Godot				
The Great Plague Exodus	2021	_Godot				
The hardest game in the universe	2021	_Construct				
The Haunting: Blood Water Curse 		_Unreal4	0xC5F063B2BAEB59047BAB44B4D73A33E53E73391030AB0FE2314DAD9AE5ECD2CC			
The Hell in Vietnam	2007	_Chrome				
The Help Desk	2021	_Godot				
The Hermit	2018	_Godot				
The Holy Silence	2021	_Godot				
The Interactive Adventures of Dog Mendonça and Pizzaboy	2016	_Godot				
The Isle	2015	_Unreal4	0xA9F5BF918A059B41BBED653BB240F65CFBB4ECDCABF4784FE24DEFE7DF560464			
The Isle (Evrima beta)		_Unreal4	0x4F7F12CCFED6404FA80EE26A3B5BFE5392D8EFEF9E4CFF49F5AC799B3979714A			
The Lab	2016	_Source				
The Land of Pain	2017	_CryEngine				
The Last Pixel	2019	_Godot				
The Legend of Slime	2017	_Godot				
The Lord of the Rings: The Battle for middle Earth		_GAUP	BIG Files (*.BIG)|			
The Lord of the Rings: The Battle for middle Earth 2		_GAUP	BIG Files (*.BIG)|			
The Lost King of Avallon	2021	_Godot				
The Misadventures of Denniz & Diana	2019	_ZIP	Love2D Engine Files (*.love; *.exe)|			
The Next Penelope	2015	_Construct				
The Orville - Interactive Fan Experience	2019	_Unreal4	0xB1B1AE82FF7DBCBE17BE9E1FAAE3C73F06A84FC94A453CA20DC97847210D9720			
The Princess Adventure	2018	_Godot				
The Punisher		_GAUP	CEG, VPP Files (*.CEG; *.VPP)|			
The Renegades of Orion 2.0	2016	_Construct				
The Ship	2006	_Source				
The Ship Single Player	2006	_Source				
The Simpsons Game (PS2, PSP, Wii)	2007	_Asura				
The Sims Makin' Magic		_GAUP	FAR Files (*.FAR)|			
The Sinking City	2021	_Unreal4	0xAAF9AF1F40225A1241C120533277804B09A56CE78CBF100C131423788DB0E34F			
The Slaughter: Act One	2016	_Construct				
The Stanley Parable	2013	_Source				
The Suffering		_GAUP	TDU, VDU Files (*.TDU; *.VDU)|			
The Sum Of All Fears		_GAUP	RSB Files (*.RSB)|			
The Swordsmen X (mobile)		_Unreal4	0xC41BE991A5AAD6B423A3D09663F36E74BB19949235EA765E5D48C1ADBAE119AD			
The Swordsmen X (WuXiaX)		_Unreal4	0x74D8C1139D21C75023D4F2250C626BA3AD2CA4F899D2624BCD299E00064882B5			
The Tides of Time	2020	_Godot				
The Trap 2: Mindlock (beta)	2017	_Source				
The Ultimate Doom	1993	_idTech				
The Walking Dead: A New Frontier        	2017	_TellTale	61			
The Walking Dead: Michonne          	2016	_TellTale	59			
The Walking Dead: Season 2    	2014	_TellTale	55			
The Wastes	2018	_idTech				
The Watcher	2020	_Godot				
The Witch's Maze	2021	_Godot				
The Witcher	2007	_Aurora				
The Witcher 2: Assasins of King	2011	_RedEngine				
The Witcher 3:  Wild Hunt	2015	_RedEngine				
The Wolf Among Us          	2014	_TellTale	54			
The Zone: Stalker Stories		_Godot				
Theatre of Shadows - As You Wish, The	Page not found!	_QuickBMS		\data\scripts\vogat.bms		
Theatre of War	Page not found!	_QuickBMS		\data\scripts\sfs.bms		
Theatre of War 2: Africa 1943	2009	_QuickBMS		\data\scripts\sfs.bms		
Theatre of War 2: Kursk 1943	2009	_QuickBMS		\data\scripts\sfs.bms		
Theme Hospital (DAT)	1997	_QuickBMS		\data\scripts\Theme_Hospital_DAT.bms		
Theme Park World		_GAUP	SDT, WAD Files (*.SDT; *.WAD)|			
Theyest Thou	2020	_Godot				
Thief 2: The Metal Age		_ZIP				
Thief: The Dark Age		_ZIP				
Thimbleweed Park	2017	_QuickBMS		\data\scripts\thimbleweed_park.bms		
Thinking with Time Machine	2014	_Source				
Thirty Flights of Loving	2012	_idTech				
This is Football	Page not found!	_QuickBMS	(FOOTBALL.CFS)|	\data\scripts\this_is_football.bms		
This is Football 2	Page not found!	_QuickBMS	(FOOTBALL.CFS)|	\data\scripts\this_is_football.bms		
This is Football 2002	Page not found!	_QuickBMS	SCEE - PAK files (*.pak)|	\data\scripts\this_is_football_2002.bms		
THPK Archives	Page not found!	_QuickBMS		\data\scripts\thpk.bms		
Three of Xaya	Page not found!	_QuickBMS		\data\scripts\xaya.bms		
Throne of Darkness	2001	_QuickBMS		\data\scripts\throne_of_darkness.bms		
Throw Knives	2021	_Construct				
Thunderhawk (WAD)	Page not found!	_QuickBMS		\data\scripts\Thunderhawk_WAD.bms		
Thunderhawk 2	Page not found!	_QuickBMS	wad file (*.wad)|	\data\scripts\WAD.bms		
Tiberium Crystal War	Page not found!	_QuickBMS		\data\scripts\mix1.bms		
Tibet Quest	Page not found!	_QuickBMS		\data\scripts\tibetquest.bms		
Tibia	1992	_SAU				
Tiger Shark	Page not found!	_QuickBMS		\data\scripts\tiger_shark.bms		
Tiger Woods PGA Tour 06	2005	_QuickBMS		\data\scripts\tiger_woods_ast.bms		
Tiger Woods PGA Tour 07	2006	_QuickBMS		\data\scripts\tiger_woods_ast.bms		
Time Crisis: Razing Storm	Page not found!	_QuickBMS		\data\scripts\time_crysis_razing_storm.bms		
Time Loop Fighter	2019	_Godot				
Time Splitters Future Perfect (PAK)	Page not found!	_QuickBMS		\data\scripts\PAK_P5CK.bms		
Time's Up in Tiny Town	2021	_Godot				
Timebuilders Cavemans Prophecy, The	Page not found!	_QuickBMS	bfg file (*.bfg)|	\data\scripts\bigfishgames81.bms		
Timeless: The Forgotten Town	Page not found!	_QuickBMS		\data\scripts\boolat_games.bms		
Timeless: The Lost Castle\3атерянный замок	Page not found!	_QuickBMS		\data\scripts\boolat_games.bms		
Tinker	Page not found!	_QuickBMS		\data\scripts\tinker.bms		
Tip Top Deluxe	Page not found!	_QuickBMS		\data\scripts\tiptop_deluxe.bms		
Titan Quest	2006	_QuickBMS		\data\scripts\titan_quest.bms		
Titan Wars(PS1)	Page not found!	_QuickBMS	Crystal Dynamics Archive Type 7 (BIG.OUT)	\data\scripts\cdat07_twps1.bms		
Titanfall	2014	_Source				
Titanfall® 2	2020	_Source				
Titanic Explorer	Page not found!	_QuickBMS		\data\scripts\titanic_explorer.bms		
TL online	Page not found!	_QuickBMS		\data\scripts\tl_online.bms		
TO4: Tactical Operations		_Unreal4	0x9B40AB6D4A9631E403A3FA24B3D609472FA7A488459E66AF448AA438BF52119B			
Toast Time (Remastered)	2014	_ZIP	KPF Files (*,kpf)|			
ToaZZle	2018	_Construct				
Toca Race Driver 3	2006	_QuickBMS		\data\scripts\toca3.bms		
TOCA Touring Car Championship	1997	_QuickBMS	bfp file (*.bfp)|	\data\scripts\BFP.bms		
Tokyo Dark	2017	_Construct				
Tokyo Xtreme Racer Drift 2	Page not found!	_QuickBMS		\data\scripts\tokyo_xtreme_racer_drift_2.bms		
Tokyo Xtreme Racer series	Page not found!	_QuickBMS		\data\scripts\tokyo_xtreme_racer.bms		
Tokyo Xtreme Racer Zero	Page not found!	_QuickBMS		\data\scripts\tokyo_xtreme_racer_zero.bms		
Tom & Jerry House Trap	Page not found!	_QuickBMS		\data\scripts\tom_jerry_house_trap.bms		
Tom Clancy's Ghost Recon		_GAUP	RSB Files (*.RSB)|			
Tom Clancy's The Division	2016	_QuickBMS	SDF Files (*sdf*)|	\data\scripts\ubisoft_sdf.bms		
Tom Clancy’s Ghost Recon Breakpoint	2019	_Anvil				
Tom Clancy’s Ghost Recon Wildlands	2017	_Anvil				
Tom Clancy’s Rainbow Six: Siege	2015	_Anvil				
Tomb Of Pharaohs	2021	_Godot				
Tomb Raider (Sega Saturn)	1996	_QuickBMS		\data\scripts\sega_audio.bms		
Tomb Raider 3 (SFX)	Page not found!	_QuickBMS	SFX File (*.sfx)|	\data\scripts\Tombraider_3_SFX.bms		
Tomb Raider 3 (WAD)	Page not found!	_QuickBMS		\data\scripts\tomb_raider_wad.bms		
Tomb Raider: Anniversary	2007	_QuickBMS	MUL File (*.mul)|	\data\scripts\crystaldynamics_mul_sorter.bms		
Tomb Raider: Anniversary (PS3)	2007	_QuickBMS		\data\scripts\tomb_raider_legend.bms		
Tomb Raider: Chronicles		_GAUP	PAK, TRC Files (*.PAK; *.TRC)|			
Tomb Raider: Legend	2006	_QuickBMS	MUL File (*.mul)|	\data\scripts\crystaldynamics_mul_sorter.bms		
Tomb Raider: Legend (PS3)	2006	_QuickBMS		\data\scripts\tomb_raider_legend.bms		
Tomb Raider: The Angel of Darkness		_GAUP	CLZ Files (*.CLZ)|			
Tomb Raider: Underworld	2008	_QuickBMS	MUL File (*.mul)|	\data\scripts\crystaldynamics_mul_sorter.bms		
Tomb Raider: Underworld (PS3)	2008	_QuickBMS		\data\scripts\tomb_raider_legend.bms		
Tone Rebellion		_GAUP	COB Files (*.COB)|			
Tony Hawk Pro Skater (PRE)	Page not found!	_QuickBMS		\data\scripts\thps.bms		
Tony Hawk Pro Skater: Ride	Page not found!	_QuickBMS		\data\scripts\tonyhawk_ride.bms		
Tony Hawk: Pro Skater 2 (PKR)	Page not found!	_QuickBMS		\data\scripts\PKR_PKR2.bms		
Tony Hawk's American Wasteland	2006	_QuickBMS		\data\scripts\thpsu2_datwad.bms		
